"celltype","ID","Description","NES","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Activated_CD4_T","GO:0099565","chemical synaptic transmission, postsynaptic",2.2935930382735,5.9920699869671e-06,0.00426435647405825,0.00310789989965934,30,"DVL1/APP/PTK2B/ELOVL4/AKT1/PRKCZ/ADORA2A/WNT7A/P2RX7/BAIAP2/DLG4/GSK3A/TMEM25/CHRNB1"
"CD1C_DC","GO:0097435","supramolecular fiber organization",1.57315183496519,3.65342629976648e-05,0.00436351789509372,0.0030722045818411,322,"HSPA8/TWF2/TPPP3/VIM/WASHC1/BASP1/TESK1/PYCARD/PDXP/CSRP1/MARCKSL1/RAB11A/S100A10/EZR/TAGLN2/PDE4DIP/ACTN1/PDLIM1/ARL2/MID1IP1/SNX9/GIT1/HSP90AB1/MICAL1/GSN/BID/RHOQ/SH3BP1/RGCC/PCM1/ARPIN/FKBP1A/CORO1B/SERPINF2/DSTN/BAX/PPP1R9B/KRT10/ARRB1/BIN1/MAP1S/TBCB/SORBS3/LIMA1/FKBP4/CLIP2/MSRB1/NCK2/MAP4/SLK/RAC1/NCKAP5L/CCDC88C/CAPG/SVIL/VHL/TRIOBP/SHTN1/TAOK1/NUMA1/FHOD1/TMSB10/PPFIA1/TGFBR1/CAMSAP1/MSRB2/RHOF/EFHD2/CCDC88B/NIN/PLEC/RAD51C/CKAP2/CCDC57/NCK1"
"Mast_cells","GO:0007283","spermatogenesis",1.90068966497129,8.78498769232821e-05,0.00453977158100608,0.00268832428590884,86,"RPL17/PSMB4/RPL12/RPL34/RPL36/RPL4/RPL32/RPL14/RPL18/RPLP2/RPL31/RPL24/RPL9/RPL13A/RPL35A/RPL27/RPL28/PSMA3/RPL21/RPL10A/RPL37/PSMB6/RPL41/RPL11/RPL5/UBA52/RPL19/RPL30/RPL7/RPL35/RPL29/RPL18A/RPL37A/PSMB2/SEPTIN2/RPL15/RPL6"
"Mast_cells","GO:0048232","male gamete generation",1.90068966497129,8.78498769232821e-05,0.00453977158100608,0.00268832428590884,86,"RPL17/PSMB4/RPL12/RPL34/RPL36/RPL4/RPL32/RPL14/RPL18/RPLP2/RPL31/RPL24/RPL9/RPL13A/RPL35A/RPL27/RPL28/PSMA3/RPL21/RPL10A/RPL37/PSMB6/RPL41/RPL11/RPL5/UBA52/RPL19/RPL30/RPL7/RPL35/RPL29/RPL18A/RPL37A/PSMB2/SEPTIN2/RPL15/RPL6"
"T_cells_unresolved","GO:0002181","cytoplasmic translation",1.73971135701504,2.59758805253687e-05,0.00455522486667602,0.0041465955774145,181,"RPS10/ZNF598/RPL21/EIF3B/RPL23/RPS12/TCF25/RPL27/RPS21/DRG2/DDRGK1/RPS29/RPL9/EEF1D/RPSA/RPL34/RPL36A/RPL35/RPS2/RPL10A/RPL31/EIF2B5/RPL41/RPL17/RPS27/RPS27A/RPS15A/RWDD1/RPS25/RPS23/RPL38/RPL35A/RPL23A/RPL13/GCN1/RPL22/RPL4/RPS14/UNK/RPL37/UBA52/AKT2/RPL30/RPL13A/RPL18A/RPL36/RPS9/RPL11/EIF3J/RPS15/EIF2AK2/RPL5/RPS24/RPS28/YTHDF2/RPS19/RPL10/RPL26/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPS5/ASCC2/RPL7A/RPL18/RPS6/NCBP1/RPLP2/RPS11/RPL7/RPS3/RPL32/RPS16/HNRNPU/RPS8/RPL15/RPL39/EIF3L/RACK1/FMR1/RPS20/RPL22L1/EIF2B3/ZC3H15/RPS3A/RPL6"
"NK","GO:0051129","negative regulation of cellular component organization",1.54515103372907,2.40159940990861e-05,0.00463836176940985,0.00424833043448363,458,"TESK1/SAMD1/CLSTN3/CST3/TRIM65/PTGER4/TERF2/MCRS1/DMTN/ERI2/S1PR1/DTNBP1/CCNB1/DNAJA4/ITM2C/RPL23/RPL17/THRA/TMOD3/FKBP4/ULK1/RPL4/VAT1/MTM1/RPL12/RPL9/CDC42/PINK1/GFI1/PRAG1/ANKRD13D/FEZ1/CDK5RAP2/RPL36/MAP4/RUFY3/RPL36A/CDK10/DYSF/PIP4P2/RPL27/SLX1A/KMT2A/SPTAN1/DNAJB1/AKT1/PTPN1/ZNF296/BMERB1/RPL34/PRKCZ/RAPGEF2/RPL11/SPTBN1/KDM1A/CKAP2/RPL30/ERCC4/RPL38/MTMR2/GDI1/RPL14/RPL28/RPL10/WDR54/RPLP2/SVIL/RAB40C/RPL18/RPL15/RPL7A/UBQLN4/RDX/ROCK2/TEN1/RAD21/XRCC1/RCC2/RPL39/AIDA/ARHGEF2/LRPAP1/DNAJB2/HSPA8/VPS35/RPL24/SORL1/RPL31/TERF2IP/ADD3/THBS1/CRBN/RPL35A/ADD1/DUSP22/RPL5/B2M/CAPG/ANKRD27/RAB3IP/RAB40B/MYADM/APOA1/RPL32/PRKCD/TGFB1/HSPA1B/KATNB1/RPL37/PHF23/PGRMC1/RPL41/RPL35/RAF1/HNRNPU/RPL21/RPL7/RPL23A/RPL13/DDX3X/RPL19/HMGB1/ZNF827/RPL8/PIK3CA/PFDN5/UBA52/NOP53/DNM2/ABHD17A/ZWILCH/BRCA1/RPL6/EPHA4/RPL18A/SNX3/MAD2L1BP/RPL29/WDR44/HSPA1A/VBP1/RPL10A/ATXN7"
"CD1C_DC","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",2.1024956966755,4.70791054134055e-05,0.00483737808122741,0.00340583342672996,45,"RPL27/RPL23A/RPL36/RPLP2/RPL12/RPLP0/UBA52/RPL21/RPL31/RPL24/RPL5/RPL9/RPL23/RPLP1/RPL36A/RPL41/RPL7/RPL32/RPL17/RPL14/RPL34/RPL10A/RPL30/RPL18A"
"CD1C_DC","GO:1901740","negative regulation of myoblast fusion",2.1024956966755,4.70791054134055e-05,0.00483737808122741,0.00340583342672996,45,"RPL27/RPL23A/RPL36/RPLP2/RPL12/RPLP0/UBA52/RPL21/RPL31/RPL24/RPL5/RPL9/RPL23/RPLP1/RPL36A/RPL41/RPL7/RPL32/RPL17/RPL14/RPL34/RPL10A/RPL30/RPL18A"
"Neutrophils","GO:0007163","establishment or maintenance of cell polarity",2.00406589311655,2.22726923947449e-06,0.00489887869222414,0.00410228192742709,111,"FAM89B/MYO9A/SH3BP1/RHOQ/LLGL2/PAK1/GSK3B/SNX27/PDLIM1/ITGB1/UBXN2B/MPP7/FLOT2/MYO18A/PARD6A/CRTAM/RAC1/GPSM2/RRAS/SAPCD2/RAC2/SPINT2/SIPA1L3/MRAS/PDCD6IP/CYTH3/DLG4/CDC42/CAP1/PRKCZ/ENKD1/PARVG/MAP4/MSN/SKA2/FRMD4B/DYNLT1"
"Plasma_cells","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",2.23393562753164,1.77463695597636e-05,0.00498791293759755,0.00312846349210791,22,"HLA-DRA/HLA-DMA/HLA-DQA1/HLA-DPB1/HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DMB/PIKFYVE/IFI30/HLA-DOA/HLA-DRB5/HLA-DOB"
"CD14_CD163_macrophage","GO:0061061","muscle structure development",1.63904116426565,3.43174064118624e-05,0.00498950576795328,0.00361644470362528,243,"TPM1/RPL36/SVIL/LRRC8A/NACA/SOX4/NOG/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/ZFPM1/RPL34/RPL9/YY1/DDX17/PDLIM2/ARID1A/PAXBP1/SFMBT1/RPL36A/TCF12/RBM38/VRK3/ACTN1/RPL18A/VPS54/RPL21/HDAC5/SKI/OBSCN/MED1/EHMT1/SMARCD3/RPL19/RPL5/EID2/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/ID3/RPL29/RPL39/RPL41/XKR8/RPL14/SMARCA2/RPLP1/UNC45A/RPL15/RPLP2/KDM1A/FHL3/HDGFL2/RPL37/RPL31/MTLN/RPL7/SRF/FLNB/RPL13/COPRS/SMARCB1/LEMD2/CHD2/RPL35/MAML1/RPL7A/ACTL6A/SMARCC2/BTG1/SMARCD1/RPLP0/CCNT2/TTN/BTBD1/FLII/TMOD2/S100B/GLMN/SRA1/QKI/CASP3/CASP7/PLEC/IGSF8/SIRT2"
"Activated_CD4_T","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly",2.05366964860485,8.68594284682537e-06,0.00529842513656347,0.00386153808914738,72,"ENTR1/CARMIL2/SEPTIN9/MARK4/RHOQ/FMR1/CCR7/RAP2A/CROCC/RAB11FIP3/AUTS2/HRAS/SEPTIN7/P2RX7/TWF2/NEURL1/WASHC1/WRAP73/EPS8L2/PIK3CA/RALA/FSCN1/AKIRIN1/RAPGEF2/ABI2/F2RL1/PPP1R35"
"Naive_B","GO:0009060","aerobic respiration",1.80334054468976,1.34350279776025e-06,0.00555807107433416,0.00339854876346691,214,"FOXK2/LDHA/ABCD1/TPI1/PKM/PGK1/ADSL/NDUFB11/TIGAR/PGAM1/CBFA2T3/GIT1/FH/GPI/PFKL/JMJD8/VCP/SHMT2/OXA1L/SIRT6/SDHD/ZBTB7A/NDUFB2/ANTKMT/ATP5F1D/ACO2/PFKM/EIF6/NDUFA3/UQCR11/NDUFA1/COX7C/PDHB/ATP5F1B/ENO1/HK2/ATP5F1C/NDUFS8/RHOA/ATP5F1E/COX6C/COX5B/SURF1/STOML2/UQCRH/NDUFB9/COX7A2/CHCHD2/NDUFA2/ATP5PB/COX6A1/NDUFA13/ATP5MG/COX5A/ATP5MF/UQCR10/NDUFS6/SUCLG1/PRKAG1/UCP2/MFN2/MDH1/SDHA/MLST8/CCNB1/NDUFB1/MT-CO1/UQCC2/CS/MT-ATP6/DHTKD1/NDUFB4/NDUFAB1/IDH3A/ATP5F1A/HIF1A/COX7B/PRKACA/UQCRC2/UQCRC1/SUCLG2/ALDOC/ATP5PD/ATP5IF1/ENO3"
"Memory_atypical_B","GO:0002263","cell activation involved in immune response",1.82871512886608,7.02144472251406e-06,0.00570422169257042,0.00416110317726243,178,"CD1C/BRD4/LAT2/SBNO2/FES/LFNG/CCR6/SPI1/LGALS9/PSMB4/SYK/BTK/RAC2/PSMB8/TNFSF13/BATF/SNAP23/ITGB2/EP300/TGFB1/PSMA2/NMI/PSMA7/HLA-DRB1/GRN/GAPT/CD19/PMS2/TBX21/SLAMF6/STXBP2/LYN/DOCK11/CLCF1/ITGAL/EXOSC3/SPN/FGR/IGHE/APP/VAMP8/PSMB9/CX3CR1/LILRB1/ANXA1/LAMP1/CD300A/CD81/TYROBP/PSMB3/HLA-DRA/NKG7/PTGDR"
"Memory_atypical_B","GO:0002366","leukocyte activation involved in immune response",1.81565911717885,6.13718309002091e-06,0.00570422169257042,0.00416110317726243,175,"CD1C/BRD4/LAT2/SBNO2/FES/LFNG/CCR6/SPI1/LGALS9/PSMB4/SYK/BTK/RAC2/PSMB8/TNFSF13/BATF/SNAP23/ITGB2/EP300/TGFB1/PSMA2/NMI/PSMA7/HLA-DRB1/GRN/GAPT/CD19/PMS2/TBX21/SLAMF6/STXBP2/LYN/DOCK11/CLCF1/ITGAL/EXOSC3/SPN/FGR/IGHE/VAMP8/PSMB9/CX3CR1/LILRB1/ANXA1/LAMP1/CD300A/CD81/TYROBP/PSMB3/HLA-DRA/NKG7/PTGDR"
"Naive_CD8_T","GO:0014902","myotube differentiation",2.03891311594863,2.10863228569254e-05,0.00577633456761901,0.00358097493913839,76,"RPL12/PLEKHO1/SELENON/RPL4/RPL30/RPL5/NACA/MAML1/RPL11/RBM38/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/HDAC5/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0"
"T_cells_unresolved","GO:0006941","striated muscle contraction",1.95297235085713,3.77021992900112e-05,0.0060606285358693,0.00551695607104596,84,"RPL21/RPL23/GRK2/GAA/RPL27/TPM1/RPL9/RPL34/RPL36A/RPL35/RPL10A/BIN1/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/C12orf57/RPL4/RANGRF/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/CAMK2D/RPL5/AKAP9/RPL10/RPL12/RPL37A/RPL24/RPL28/TTN/RPL14/RPL29/RPL19/HSP90AA1/RPL7A/RPL18/RPLP2/RPL7/RPL32/SMAD7/GNAS/RPL15/VPS54/RPL39"
"Treg","GO:0042692","muscle cell differentiation",1.83093671437618,2.47387244613131e-05,0.00630219005651951,0.00616224709726664,150,"YY1/BIN1/KAT2A/MRTFA/RPL5/SRF/EHMT1/OBSCN/RPL11/RPL30/RPL12/RPL4/TGFB1/MTLN/CDK9/QKI/RPL9/HDAC5/RPL36A/NACA/RPL10/RPL32/RPL36/SMAD4/RBM38/PLEKHO1/RPL17/RPL18A/PLEC/RPL34/RPL21/RPL7A/RPLP0/KDM1A/SIRT6/PIEZO1/RPL19/FLII/OLFM2/RPL6/RPL35/PDCD4/RPL39/WDR1/RPL28/RPL27/RPL29/CHRNB1/RPL23/RPL15/SELENON/CD81/RPL41/RPL31/TMEM204/RPL38/RPL14/RPL35A/RPL10A/TOMM70/UBA52/RPL24/MAML1/SIRT1/RBM4/KDM6B/RPL18/NOTCH1/HDGFL2/PAK1/RPLP2/ZBED6/NFATC3"
"Plasma_cells","GO:0002396","MHC protein complex assembly",2.22830595171393,2.58871884121742e-05,0.00642002272621921,0.00402669552751934,18,"HLA-DRA/HLA-DMA/HLA-DQA1/HLA-DPB1/HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DMB"
"Plasma_cells","GO:0002501","peptide antigen assembly with MHC protein complex",2.22830595171393,2.58871884121742e-05,0.00642002272621921,0.00402669552751934,18,"HLA-DRA/HLA-DMA/HLA-DQA1/HLA-DPB1/HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DMB"
"CD14_CD163_macrophage","GO:0016072","rRNA metabolic process",1.64338351967441,5.01344355340485e-05,0.00657034511946973,0.00476225319968785,244,"NOL9/RPS28/NOLC1/TCOF1/RNASEL/YBEY/NSUN5/NOP2/RPS25/RPL27/RPS21/NCL/C1D/UTP4/RPL11/DDX18/UTP14A/RPL26/DDX17/TSR3/PES1/UTP20/RPS13/RPS15/GEMIN4/SLFN5/NOL10/RPS24/DDX56/KRI1/RPL5/AK6/POLR2L/DDX51/RPL35A/ERI3/DHX37/RPS14/RPF1/NSUN6/TSR1/DROSHA/DDX27/DIS3L/NOP56/RPL14/RIOK2/POP5/AATF/SRFBP1/TRMT112/SIRT7/RPS6/RPL37/PA2G4/RPL7/EMG1/COPRS/LAS1L/WDR18/RPS7/SMARCB1/XRN2/WDR46/RPL35/BRF1/EBNA1BP2/REXO4/RPL7A/DCAF13/ERI1/POLR1C/POP4/RPP38/DIMT1/FBL/NOP10/BOP1/MTERF4/FTSJ3/RPS27/MTOR/NHP2/KAT2B/PPAN/RNF10/PIN4/TAF1B/KRR1/NOP53/RRP36/NSA2"
"Naive_T_TCF7_","GO:0040029","epigenetic regulation of gene expression",1.71055783648765,2.0023986284963e-05,0.00707847915173441,0.00548817247447491,224,"SAMD1/MBD2/MBD3/USP7/HIPK2/HDAC1/ZNF445/CSNK2A2/KMT2A/HDAC5/YTHDC1/TDRD12/MEN1/POLE3/BAP1/CBX1/PHC2/CIZ1/TRIM28/LMNB1/L3MBTL2/SMARCA2/CTCF/CBX4/ZNF512B/DNMT3A/CBX3/GLYR1/APEX1/PADI4/ZNF304/TET3/MTF2/PHF2/KDM2B/BCOR/SPIN1/CENPV/DNMT1/HDAC7/MGA/HDAC2/APP/SIN3A/SUZ12/RBM15B/TNRC18/HDAC3/ZNHIT1/KMT2E/TET1/SIRT2/TRIM27/SCMH1/BRD7/RRP8/BCORL1/HNRNPU/CDYL/ALKBH4/CBX6/PCID2/PHC1/MBD1/RESF1/RBBP4/PCGF3/KAT8/SMARCB1/RIF1/BMI1/BAHD1/SUV39H2/ZFP57/TFDP1/NRDE2/ERI1/ZCWPW1/PCGF1/BAZ2A/DOT1L/MIS18A/UBR2"
"Naive_CD8_T","GO:0140719","constitutive heterochromatin formation",2.16428817731491,2.91019931949571e-05,0.00708633534297206,0.00439309547888143,43,"MBD2/MBD3/TDRD12/KMT2A/TRIM28/TNRC18/DNMT1/EHMT2/SMYD5/ZNF512/HDAC1/RESF1/DNMT3A"
"Treg","GO:0006936","muscle contraction",1.8514743280597,3.19305210456062e-05,0.00765581198717006,0.00748581124530733,126,"GRK2/GNAS/BIN1/PRKACA/SETD3/RPL5/SRF/PABPN1/RPL11/RANGRF/RPL30/RPL12/RPL4/EEF2/RPL9/RPL36A/RPL10/RPL32/RPL36/GSTM2/RPL17/RPL18A/ATP1A1/RPL34/RPL21/RPL7A/RPLP0/STUB1/RPL19/RPL6/RPL35/RPL39/TPM3/RPL28/RPL27/RPL29/CHRNB1/RPL23/RPL15/RPL41/ACTA2/SOD1/RPL31/RPL38/RPL14/RPL35A/RPL10A/ATP2B1/UBA52/RPL24/HSP90AA1/ARHGEF11/TPM4/ROCK2/RPL18"
"Memory_atypical_B","GO:0007015","actin filament organization",1.75161486432865,1.51838283451847e-05,0.00770958884226752,0.00562397402413902,224,"TESK1/GIPC1/TMSB10/FLII/CFL1/RHOQ/TPM4/RAC2/PXN/EFHD2/COTL1/PDLIM1/GSN/SH3BP1/ARPC5/PFN1/ARPC3/ARPC1B/RUFY3/INPPL1/PLEK/CAPZB/ZYX/RGCC/BRK1/ARPC2/PDXP/WAS/LIMK1/GMFG/TWF2/PREX1/PIK3R1/NCK2/RHOC/ARPC4/HCLS1/CAPG/CAPZA2/BIN1/CAP1/PICK1/ACTR3/HCK/WASHC1/LIMD2/IQGAP1/AIF1/CORO1C/ACTN1/WDR1/FHOD1/S1PR1/ARHGAP18/TPM3/MYO1E/ROCK2/TTN/TNFAIP1/ARHGEF12/CNN2/GBA2/ACTG1/SYNPO/IQGAP2/DIAPH1/CCDC88A/TAGLN2/ARAP1/HSP90B1/SH3KBP1/PPP1R9A/VASP/FLNA/PHACTR1/LIMS1/RHOA/PAWR/BIN3/RHOG/PAK1/DSTN/WASF2/SNX9"
"Memory_atypical_B","GO:0002443","leukocyte mediated immunity",1.70630709822716,1.26419654308906e-05,0.00770958884226752,0.00562397402413902,263,"CD1C/PLEKHM2/LAT2/FES/IL2RG/IGHD/IGHV1-69D/IGHG4/CCR6/SPI1/IGKC/LGALS9/IGHG3/SYK/IGHV2-5/BTK/RAC2/CD1D/IL21R/KLRC4/ACE/GSDMB/TNFSF13/BATF/SNAP23/ARRB2/ITGB2/WAS/FCMR/TGFB1/IL2RB/LILRB4/RFTN1/HLA-DRB1/IGHV3-21/PIK3R1/IGHV4-34/CD19/PMS2/TBX21/SLAMF6/STXBP2/IGHV6-1/IGLC1/LYN/KLRB1/KLRD1/IGHV4-59/IGLC3/CLCF1/EXOSC3/TRAF2/PRF1/FGR/IGHE/PIK3R6/VAMP8/WDR1/TNFRSF14/CR2/CX3CR1/LILRB1/NCR3/LAMP1/CD300A/CD81/TYROBP/HLA-DRA/IGHV7-4-1/IGHV4-39/NKG7"
"Memory_atypical_B","GO:0030036","actin cytoskeleton organization",1.66262585532376,1.36732192209082e-05,0.00770958884226752,0.00562397402413902,324,"TESK1/GIPC1/TMSB10/FLII/CFL1/MRTFA/RHOQ/TPM4/RAC2/PXN/PDLIM2/EFHD2/COTL1/PDLIM1/GSN/SH3BP1/PIP5K1C/ARPC5/PFN1/ARPC3/ARPC1B/RUFY3/INPPL1/PLEK/NUAK2/CAPZB/ZYX/RGCC/BRK1/ARPC2/PDXP/WAS/LIMK1/GMFG/TWF2/LLGL2/PREX1/PIK3R1/NCK2/PARVG/RHOC/ARPC4/HCLS1/CAPG/CAPZA2/BIN1/CAP1/PICK1/ACTR3/HCK/WASHC1/LIMD2/DVL3/PHACTR2/IQGAP1/MICALL1/AIF1/CORO1C/SLC4A2/PDLIM5/ABI3/ARHGAP17/ACTN1/WDR1/FHOD1/S1PR1/ARHGAP18/MYOM2/TPM3/MYO1E/EHBP1L1/ROCK2/TTN/TNFAIP1/ARHGEF12/ANXA1/CNN2/GBA2/ACTG1/DVL2/SYNPO/IQGAP2/SDCBP/DBNL/TYROBP/DIAPH1/CCDC88A/PHPT1/ACTB/TAGLN2/CDK5/ACTN4/ARAP1/FGD3/HSP90B1/SH3KBP1/TLN1/PPP1R9A/VASP/FLNA/PHACTR1/PTPN1/PARVB/LIMS1/RHOA/ARHGAP26/PAWR/BIN3/RHOG/PAK1/DSTN/WASF2/SNX9/ACAP1"
"T_cells_unresolved","GO:0006936","muscle contraction",1.83467715927168,5.00731659997415e-05,0.00772729097708011,0.00703410951792082,119,"PABPN1/RPL21/RPL23/GRK2/GAA/RPL27/TPM1/RPL9/LTB4R/RPL34/RPL36A/PPP1R12B/RPL35/RPL10A/BIN1/RPL31/RPL41/RPL17/DAPK3/RPL38/RPL35A/RPL23A/RPL13/C12orf57/RPL4/RANGRF/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/SRF/RPL11/CAMK2D/RPL5/TMOD3/PIK3C2A/ENO1/AKAP9/RPL10/RPL12/RPL37A/RPL24/RPL28/TTN/RPL14/RPL29/CD38/RPL19/HSP90AA1/PROK2/RPL7A/RPL18/RPLP2/RPL7/RPL32/SMAD7/GNAS/RPL15/NMUR1/CACNA2D2/VPS54/RPL39"
"Cytotoxic_NK_gamma_delta_T","GO:0007276","gamete generation",1.65220735472209,5.64120160072391e-05,0.00815153631304605,0.00583229667435625,198,"RPL7/RPL4/RPL31/RPL6/RPL5/RPLP2/RPL11/RPL21/KMT2D/TRIM27/RPL9/RPL23/RPL32/RPL17/RPL34/PTEN/PAFAH1B1/RPL10A/RPL24/CEP57/RPL38/RPL18/RPL35A/RPL12/RPL30/RPL7A/BAG6/RPL37/BRD2/CIB1/RPL15/RPL35/REC8/RPL27/RPL18A/RPL41/CELF1/CSNK2A2/RPL19/IGF2R/RPL36/UBA52/PSMB6/TMEM203/FNDC3A/SEPTIN7/RPL29/RPL13/RPL13A/TPGS1/SKA2/RPL23A/SLCO4C1/SYNE1/MYBL1/CUL4A/PSMA5/FOXJ3/AGFG1/PSMB7/MECP2/RNF8/RSBN1/RPL37A/RPL14/YIF1B/RPL8"
"T_cells_unresolved","GO:0042692","muscle cell differentiation",1.80359310937176,5.53071014971543e-05,0.00820672298369313,0.00747053377720073,137,"RPL21/RPL23/RPL27/SMAD4/TMEM204/TPM1/MAML1/HDGFL2/RPL9/RPL34/MYEF2/RPL36A/NOTCH1/FLII/RPL35/RPL10A/BIN1/RPL31/RPL41/RPL17/RPL38/RPL35A/GLMN/RPL23A/RPL13/SEMA4C/RPL4/RPL37/PDGFRB/CD81/UBA52/NACA/RPL30/RPL13A/EHMT1/YY1/RPL18A/RPL36/SRF/RPL11/RPL5/CDK9/TMOD3/CASP3/KAT2A/RPL10/RPL12/SKI/RPL37A/RPL24/RPL28/TTN/RPL14/RPL29/RPL19/PTBP1/RPL7A/MAPK14/RPL18/ZNHIT1/ARRB2/RPLP2/RPL7/RPL32/MTLN/CAPN2/SYNE1/RPL15/PDCD4/RPL39/PPP3CA/ACTN1/NFATC2"
"Naive_CD8_T","GO:0006941","striated muscle contraction",1.88339068931319,3.7284046235492e-05,0.00827602686556318,0.00513063162361694,101,"GRK2/RPL12/EEF2/KCNQ1/SNTA1/RPL4/RPL30/GNAS/RPL5/TPM1/HSP90AA1/RPL11/RPL36A/PRKACA/RPL32/RPL9/RPL7A/RPL7/BIN1/GSTM2/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/RPL28/GAA/RPL29/RPL35A/C12orf57/RPL6/FKBP1A/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/CALM3/RPL38/PIK3CG/RPL41/RPLP0"
"Naive_CD8_T","GO:0061061","muscle structure development",1.63608974219128,3.7764211113681e-05,0.00827602686556318,0.00513063162361694,281,"YY1/ACTN1/FHL3/RPL12/SRF/PLEKHO1/NOG/OBSCN/EEF2/ZFP36L1/ACTN4/SOX4/HDGFL2/SELENON/RPL4/RPL30/SMARCC1/RPL5/MTLN/TPM1/EID2/NACA/OLFM2/ID3/CDK9/QKI/MAML1/GSK3A/SEMA4C/FHL2/ZFPM1/TMEM204/CACYBP/RPL11/KMT5B/PHF10/ZNF609/RBM38/PDLIM2/ZBTB18/SMARCA2/RPL36A/RPL32/KDM1A/WDR1/RPL9/RPL7A/RPL7/BIN1/NFATC1/RPL24/SOX8/PTBP1/SMARCA4/RPL34/RPL10/SMARCE1/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/G6PD/PLCB1/RPL29/ENG/RPL35A/HDAC5/SMARCB1/RPL6/FKBP1A/RPL10A/RPL21/UBA52/RPLP1/RPL18A/TGFB1/RPL18/RPLP2/CD81/RPL23/CENPF/RPL27/REST/TGFBR1/RCAN1/RPL38/RPL41/RPLP0/BRD7/FLII/RBM4/TCF7L2/MEF2B/NEURL2/SIRT2/EID2B/TTN/LRRC8A/RPL31/FXR1/ARRB2/CTNNB1/ARID1A/RPL15/XKR8/RPL14/SMAD4/BTBD1/HINFP"
"Memory_atypical_B","GO:0002429","immune response-activating cell surface receptor signaling pathway",1.73859893351752,1.87394761891676e-05,0.00845775025337763,0.00616974117567352,234,"IGHM/CD79B/LAT2/IGHD/FCHO1/PTPRJ/IGHG4/MS4A1/IGKC/IGHG3/FOXP1/SYK/BTK/SH2B2/CSK/SKAP1/PLEKHA1/KLRC4/CD72/EP300/RGCC/AKT1/FCMR/LIMK1/NMI/NFATC2/LILRB4/RFTN1/HLA-DRB1/PLCG1/PIK3R1/CD19/SPPL3/CYBA/IGLC1/ICOSLG/VAV3/LYN/MYD88/KLRD1/IGLC3/CLEC2B/TRBC1/HCK/VAV2/CD79A/MFHAS1/FGR/PVRIG/IGHE/NINJ1/SLC39A6/TRBC2/CD247/ZAP70/TRDC/DGKZ/IRAK1/CR2/TIRAP/NCR3/CD300A/CD81/DUSP22/TYROBP/DUSP3/BLNK/CARD11/PHPT1"
"CD14_CD163_macrophage","GO:0006364","rRNA processing",1.67672523785182,7.6876638192925e-05,0.00920484688480581,0.00667176696699017,207,"NOL9/RPS28/NOLC1/RNASEL/YBEY/NSUN5/NOP2/RPS25/RPL27/RPS21/C1D/UTP4/RPL11/DDX18/UTP14A/RPL26/DDX17/TSR3/PES1/UTP20/RPS13/RPS15/GEMIN4/NOL10/RPS24/DDX56/KRI1/RPL5/AK6/DDX51/RPL35A/ERI3/DHX37/RPS14/RPF1/NSUN6/TSR1/DROSHA/DDX27/NOP56/RPL14/RIOK2/POP5/AATF/SRFBP1/TRMT112/SIRT7/RPS6/RPL37/PA2G4/RPL7/EMG1/COPRS/LAS1L/WDR18/RPS7/XRN2/WDR46/RPL35/EBNA1BP2/REXO4/RPL7A/DCAF13/ERI1/POP4/RPP38/DIMT1/FBL/NOP10/BOP1/MTERF4/FTSJ3/RPS27/NHP2/KAT2B/PPAN/PIN4/KRR1/NOP53/RRP36/NSA2"
"Naive_T_TCF7_","GO:0007520","myoblast fusion",2.00204049195869,3.47759651297448e-05,0.00945014566882418,0.00732700177928914,56,"PLEKHO1/CD9/RPL4/RPL30/RPL12/RPL5/RPL11/RPL9/RPL17/RPL7A/RPL21/RPL34/RPL7/RPL32/RPL6/RPL18A/CD81/RPL10/RPL28/RPL39/RPL19/RPL24/RPL29/RPL35A/RPL36A/RPL10A/CD53/RPL23/RPL36/RPL38/RPL41/RPL31/RPL27/RPLP2/RPL18/RPLP0/RPL15"
