"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046329","negative regulation of JNK cascade","1/3","36/18842",0.0277777777777778,174.462962962963,13.1459953397883,0.00572123417866577,0.0320871544885946,0.00530512336543312,"PTPN22",1
"GO:0032717","negative regulation of interleukin-8 production","1/3","37/18842",0.027027027027027,169.747747747748,12.965398132133,0.00587984506335504,0.0320871544885946,0.00530512336543312,"PTPN22",1
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/3","37/18842",0.027027027027027,169.747747747748,12.965398132133,0.00587984506335504,0.0320871544885946,0.00530512336543312,"PTPN22",1
"GO:1900744","regulation of p38MAPK cascade","1/3","40/18842",0.025,157.016666666667,12.4647233929049,0.00635557650693941,0.0337198642451507,0.00557506711135036,"PTPN22",1
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","1/3","45/18842",0.0222222222222222,139.57037037037,11.7440000118091,0.00714812493179473,0.0368997800533187,0.00610081786497417,"PTPN22",1
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","1/3","47/18842",0.0212765957446809,133.631205673759,11.488336837819,0.00746502626261147,0.0375215793725998,0.00620362293291812,"PTPN22",1
"GO:0044546","NLRP3 inflammasome complex assembly","1/3","52/18842",0.0192307692307692,120.782051282051,10.9147478454426,0.00825698455463486,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0141085","regulation of inflammasome-mediated signaling pathway","1/3","52/18842",0.0192307692307692,120.782051282051,10.9147478454426,0.00825698455463486,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0140894","endolysosomal toll-like receptor signaling pathway","1/3","53/18842",0.0188679245283019,118.503144654088,10.8098401067772,0.00841532564278435,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0050856","regulation of T cell receptor signaling pathway","1/3","54/18842",0.0185185185185185,116.308641975309,10.7078465928449,0.00857364987627629,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0140632","canonical inflammasome complex assembly","1/3","54/18842",0.0185185185185185,116.308641975309,10.7078465928449,0.00857364987627629,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0038066","p38MAPK cascade","1/3","55/18842",0.0181818181818182,114.193939393939,10.608634349175,0.00873195725600628,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0031663","lipopolysaccharide-mediated signaling pathway","1/3","58/18842",0.0172413793103448,108.287356321839,10.3264769508572,0.00920677828160021,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0043405","regulation of MAP kinase activity","1/3","58/18842",0.0172413793103448,108.287356321839,10.3264769508572,0.00920677828160021,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0141084","inflammasome-mediated signaling pathway","1/3","59/18842",0.0169491525423729,106.45197740113,10.2372175741228,0.00936501825525615,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0032715","negative regulation of interleukin-6 production","1/3","60/18842",0.0166666666666667,104.677777777778,10.1501875304436,0.00952324137963645,0.03789456465647,0.00626529038133977,"PTPN22",1
"GO:0034142","toll-like receptor 4 signaling pathway","1/3","63/18842",0.0158730158730159,99.6931216931217,9.90158246649271,0.00999780966609332,0.0380350861146512,0.00628852346894206,"PTPN22",1
"GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway","1/3","64/18842",0.015625,98.1354166666667,9.82260333083365,0.0101559654023414,0.0380350861146512,0.00628852346894206,"PTPN22",1
"GO:2000630","positive regulation of miRNA metabolic process","1/3","64/18842",0.015625,98.1354166666667,9.82260333083365,0.0101559654023414,0.0380350861146512,0.00628852346894206,"NEAT1",1
"GO:0006469","negative regulation of protein kinase activity","1/3","66/18842",0.0151515151515152,95.1616161616162,9.67003425575567,0.0104722263413638,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","1/3","67/18842",0.0149253731343284,93.7412935323383,9.59630972647703,0.0106303315459321,0.038232743738039,0.00632120315316159,"PATL2",1
"GO:0140895","cell surface toll-like receptor signaling pathway","1/3","72/18842",0.0138888888888889,87.2314814814815,9.25089258926425,0.0114206049552306,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0033673","negative regulation of kinase activity","1/3","73/18842",0.0136986301369863,86.0365296803653,9.18607676632504,0.0115786091206612,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0032720","negative regulation of tumor necrosis factor production","1/3","74/18842",0.0135135135135135,84.8738738738739,9.12257082441049,0.0117365964493754,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0050853","B cell receptor signaling pathway","1/3","74/18842",0.0135135135135135,84.8738738738739,9.12257082441049,0.0117365964493754,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","1/3","74/18842",0.0135135135135135,84.8738738738739,9.12257082441049,0.0117365964493754,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0032729","positive regulation of type II interferon production","1/3","76/18842",0.0131578947368421,82.640350877193,8.99931558559661,0.012052520600243,0.038232743738039,0.00632120315316159,"PTPN22",1
